Age,CapitalGain,CapitalLoss,EducationNumber,HoursPerWeek,MaritalStatus,NativeCountry,Occupation,Relationship,Sex,WorkClass,Class
36.0,0.0,0.0,5.0,25.0,3,0,3,0,0,2,0
30.0,0.0,0.0,10.0,40.0,5,0,3,4,0,3,0
40.0,0.0,0.0,16.0,50.0,3,0,10,0,0,6,1
21.0,2176.0,0.0,10.0,20.0,5,0,1,3,1,3,0
25.0,0.0,0.0,13.0,40.0,5,0,10,1,1,3,0
56.0,0.0,1669.0,14.0,40.0,1,0,10,1,0,6,0
42.0,99999.0,0.0,10.0,55.0,3,0,4,0,0,3,1
26.0,0.0,0.0,4.0,40.0,5,1,6,4,0,3,0
66.0,0.0,0.0,9.0,40.0,3,0,1,5,1,4,1
48.0,0.0,0.0,4.0,32.0,3,1,3,0,0,3,0
35.0,0.0,0.0,10.0,50.0,5,0,12,4,0,3,0
41.0,0.0,0.0,14.0,45.0,3,0,10,0,0,3,1
19.0,0.0,0.0,10.0,20.0,5,0,12,3,1,3,0
55.0,0.0,0.0,9.0,40.0,3,0,12,0,0,5,0
42.0,15024.0,0.0,13.0,60.0,3,0,3,0,0,5,1
45.0,0.0,0.0,10.0,50.0,1,0,14,1,0,3,0
29.0,0.0,0.0,13.0,40.0,5,0,6,1,0,3,0
42.0,15024.0,0.0,16.0,40.0,3,0,10,0,0,5,1
65.0,0.0,0.0,9.0,20.0,1,0,12,1,1,3,0
30.0,0.0,0.0,12.0,40.0,5,1,8,2,0,3,0
43.0,0.0,0.0,10.0,40.0,3,0,3,0,0,3,0
61.0,0.0,0.0,4.0,40.0,3,1,7,0,0,3,0
22.0,0.0,0.0,10.0,50.0,5,0,8,1,1,3,0
23.0,0.0,0.0,7.0,40.0,6,0,8,4,1,3,0
34.0,0.0,0.0,9.0,40.0,3,0,7,0,0,3,0
51.0,0.0,0.0,9.0,35.0,7,0,10,4,1,3,0
21.0,0.0,0.0,10.0,15.0,5,0,1,3,1,3,0
31.0,0.0,0.0,12.0,40.0,5,0,10,1,0,3,0
34.0,0.0,0.0,12.0,35.0,5,0,1,1,1,3,0
33.0,0.0,0.0,10.0,40.0,3,0,4,5,1,1,1
32.0,0.0,2824.0,14.0,55.0,6,0,4,1,0,3,1
44.0,0.0,0.0,7.0,40.0,3,0,12,0,0,3,1
21.0,0.0,0.0,10.0,20.0,5,0,8,3,0,6,0
75.0,0.0,0.0,9.0,20.0,1,0,1,1,1,2,0
55.0,0.0,0.0,14.0,60.0,3,0,4,0,0,1,1
43.0,0.0,0.0,9.0,16.0,3,0,8,5,1,5,0
31.0,0.0,0.0,9.0,45.0,3,0,3,0,0,3,0
41.0,0.0,0.0,10.0,45.0,3,0,3,0,0,3,0
26.0,0.0,0.0,14.0,50.0,5,0,10,1,0,2,0
23.0,0.0,0.0,11.0,40.0,5,0,3,4,1,3,0
42.0,0.0,0.0,9.0,40.0,1,0,1,4,1,1,0
29.0,0.0,0.0,9.0,40.0,5,0,1,1,1,3,0
21.0,0.0,0.0,9.0,50.0,5,0,1,1,0,3,0
28.0,0.0,0.0,13.0,40.0,5,0,4,3,0,3,0
35.0,0.0,0.0,10.0,40.0,5,0,8,4,1,1,0
65.0,0.0,0.0,13.0,20.0,3,0,14,0,0,3,0
34.0,2463.0,0.0,13.0,50.0,5,1,10,1,0,3,0
58.0,0.0,0.0,13.0,50.0,1,0,12,1,0,3,0
59.0,0.0,0.0,9.0,40.0,1,0,8,1,1,3,0
46.0,7688.0,0.0,13.0,40.0,3,0,4,0,0,3,1
30.0,0.0,0.0,11.0,40.0,3,0,10,0,0,3,1
28.0,0.0,0.0,13.0,40.0,5,0,6,3,0,3,0
47.0,27828.0,0.0,14.0,60.0,1,0,12,1,0,3,1
30.0,0.0,1564.0,13.0,40.0,1,0,12,1,0,3,1
34.0,0.0,0.0,9.0,40.0,5,0,3,3,0,3,0
51.0,0.0,0.0,10.0,40.0,1,0,10,1,1,6,0
41.0,0.0,0.0,9.0,40.0,3,0,4,0,0,3,0
57.0,0.0,0.0,10.0,40.0,3,0,10,0,0,3,1
28.0,0.0,0.0,11.0,60.0,3,0,5,0,0,5,0
62.0,0.0,0.0,9.0,18.0,7,0,8,1,1,2,0
22.0,0.0,0.0,10.0,20.0,5,0,13,3,0,6,0
38.0,0.0,0.0,13.0,40.0,3,0,10,0,0,3,1
45.0,0.0,0.0,9.0,40.0,3,0,14,0,0,2,1
37.0,0.0,0.0,12.0,55.0,3,0,3,0,0,3,0
21.0,0.0,0.0,9.0,40.0,1,0,7,2,0,3,0
49.0,0.0,0.0,9.0,40.0,5,0,3,1,0,3,0
24.0,0.0,0.0,9.0,40.0,5,0,8,3,0,3,0
47.0,0.0,2258.0,13.0,40.0,1,0,4,1,0,3,1
20.0,0.0,0.0,10.0,24.0,5,0,13,3,1,1,0
27.0,0.0,0.0,15.0,50.0,3,0,10,5,1,3,1
40.0,0.0,0.0,9.0,40.0,6,0,8,1,1,3,0
31.0,0.0,0.0,13.0,40.0,1,0,10,1,1,2,0
43.0,0.0,1977.0,9.0,52.0,3,0,7,0,0,3,1
48.0,15024.0,0.0,13.0,50.0,3,0,4,0,0,3,1
64.0,7298.0,0.0,9.0,45.0,3,0,5,0,0,5,1
39.0,0.0,0.0,9.0,40.0,6,0,3,4,0,3,0
50.0,0.0,0.0,9.0,40.0,3,0,3,0,0,3,0
52.0,0.0,0.0,11.0,40.0,1,0,8,4,1,3,0
44.0,0.0,0.0,14.0,45.0,3,0,10,5,1,3,0
54.0,0.0,1887.0,9.0,65.0,3,0,14,0,0,3,1
17.0,0.0,0.0,6.0,35.0,5,0,5,3,0,5,0
33.0,0.0,0.0,9.0,40.0,3,0,1,0,0,1,0
28.0,0.0,0.0,6.0,40.0,5,0,7,3,1,3,0
39.0,0.0,0.0,13.0,60.0,3,0,12,0,0,5,0
33.0,0.0,0.0,11.0,40.0,5,0,3,4,0,3,0
59.0,0.0,0.0,4.0,32.0,5,0,8,2,0,3,0
74.0,0.0,0.0,2.0,15.0,7,0,9,1,1,3,0
54.0,0.0,0.0,10.0,40.0,3,0,11,0,0,3,1
31.0,0.0,0.0,12.0,55.0,3,0,7,0,0,3,0
31.0,0.0,0.0,10.0,40.0,6,0,12,4,1,3,0
20.0,0.0,0.0,10.0,20.0,5,0,12,3,1,3,0
54.0,0.0,1977.0,14.0,40.0,3,0,10,0,0,2,1
42.0,2407.0,0.0,11.0,40.0,3,0,1,0,0,3,0
57.0,0.0,0.0,15.0,36.0,3,0,10,0,0,5,0
49.0,0.0,0.0,9.0,40.0,7,1,3,4,1,3,0
40.0,3103.0,0.0,16.0,40.0,3,1,4,0,0,3,1
38.0,0.0,0.0,9.0,40.0,5,0,1,1,0,3,0
39.0,0.0,0.0,9.0,42.0,3,0,7,0,0,3,1
43.0,7688.0,0.0,12.0,50.0,3,0,12,0,0,3,1
57.0,0.0,0.0,13.0,40.0,3,0,12,5,1,3,0
38.0,0.0,0.0,15.0,99.0,3,0,10,0,0,3,1
25.0,0.0,0.0,13.0,38.0,5,0,8,1,1,3,0
40.0,0.0,0.0,13.0,45.0,5,0,10,1,1,3,0
34.0,0.0,0.0,13.0,48.0,3,0,4,0,0,3,1
35.0,0.0,0.0,9.0,50.0,1,0,5,3,0,5,0
53.0,0.0,0.0,10.0,34.0,1,0,1,1,1,3,0
21.0,0.0,0.0,10.0,40.0,5,0,7,4,0,3,0
43.0,0.0,0.0,13.0,40.0,3,0,3,0,0,3,0
43.0,0.0,0.0,9.0,60.0,3,0,3,0,0,5,0
22.0,0.0,0.0,11.0,35.0,5,0,10,4,1,3,0
64.0,0.0,0.0,9.0,35.0,3,0,12,0,0,5,0
40.0,3325.0,0.0,14.0,40.0,5,0,10,1,1,3,0
34.0,0.0,0.0,9.0,70.0,3,0,6,0,0,3,0
46.0,0.0,0.0,9.0,40.0,3,0,1,5,1,3,0
35.0,0.0,0.0,9.0,40.0,5,1,7,2,0,3,0
32.0,0.0,0.0,10.0,60.0,3,0,14,0,0,3,0
26.0,0.0,0.0,10.0,40.0,5,0,3,3,0,3,0
25.0,0.0,0.0,9.0,40.0,5,0,3,1,0,3,0
55.0,0.0,0.0,13.0,55.0,3,0,13,0,0,3,1
22.0,0.0,0.0,10.0,40.0,5,0,12,3,1,3,0
29.0,0.0,0.0,10.0,20.0,1,0,1,3,0,6,0
38.0,0.0,0.0,9.0,99.0,3,0,4,0,0,5,0
55.0,0.0,0.0,10.0,35.0,7,0,8,1,1,3,0
26.0,0.0,0.0,9.0,40.0,3,0,4,0,0,3,0
34.0,0.0,0.0,13.0,60.0,5,0,10,1,0,4,0
25.0,0.0,0.0,9.0,40.0,5,0,1,3,1,6,0
39.0,4650.0,0.0,9.0,40.0,1,0,10,1,1,3,0
58.0,0.0,0.0,5.0,40.0,3,0,5,0,0,6,0
34.0,0.0,0.0,11.0,40.0,5,0,3,3,1,2,0
29.0,0.0,0.0,10.0,45.0,5,1,4,3,0,5,0
49.0,0.0,0.0,16.0,50.0,1,0,10,4,0,6,1
38.0,0.0,0.0,13.0,35.0,5,0,1,1,1,3,0
21.0,0.0,0.0,10.0,35.0,5,0,8,3,0,3,0
28.0,0.0,0.0,13.0,40.0,3,0,10,0,0,3,1
42.0,0.0,0.0,10.0,40.0,3,1,4,5,1,3,1
29.0,0.0,0.0,12.0,60.0,5,0,8,3,0,5,0
48.0,0.0,0.0,9.0,45.0,1,0,1,4,1,3,0
40.0,0.0,0.0,13.0,40.0,3,0,5,0,0,3,0
36.0,0.0,0.0,10.0,40.0,3,0,3,0,0,3,1
34.0,0.0,0.0,13.0,60.0,3,0,12,0,0,3,1
57.0,0.0,0.0,2.0,35.0,3,1,12,0,0,5,0
24.0,0.0,0.0,5.0,40.0,5,1,8,1,0,3,0
32.0,0.0,0.0,5.0,23.0,6,1,8,4,1,3,0
39.0,0.0,0.0,9.0,56.0,3,0,14,0,0,3,0
39.0,0.0,0.0,7.0,40.0,1,0,14,3,0,3,0
18.0,0.0,0.0,7.0,12.0,5,0,8,3,1,3,0
20.0,0.0,0.0,10.0,40.0,5,0,3,3,0,3,0
54.0,0.0,0.0,6.0,40.0,3,0,14,0,0,3,0
40.0,0.0,0.0,9.0,75.0,3,0,14,0,0,5,1
27.0,0.0,0.0,10.0,30.0,3,0,1,0,0,3,0
27.0,0.0,0.0,9.0,40.0,5,0,7,3,1,3,0
43.0,0.0,0.0,13.0,50.0,5,0,13,1,0,1,0
22.0,0.0,0.0,13.0,40.0,5,0,4,2,1,3,0
17.0,0.0,0.0,7.0,12.0,5,1,12,4,1,3,0
37.0,0.0,0.0,12.0,50.0,3,0,12,0,0,4,1
49.0,4416.0,0.0,6.0,99.0,6,0,4,1,0,3,0
33.0,0.0,0.0,11.0,40.0,5,0,8,4,0,3,0
21.0,0.0,1602.0,10.0,10.0,5,0,4,3,0,6,0
45.0,0.0,0.0,9.0,40.0,1,0,3,1,0,3,0
33.0,0.0,0.0,9.0,40.0,3,0,6,0,0,3,0
25.0,2829.0,0.0,13.0,60.0,3,0,3,0,0,3,0
71.0,0.0,0.0,9.0,36.0,3,0,12,0,0,3,0
23.0,0.0,0.0,13.0,45.0,5,0,10,3,1,2,0
41.0,0.0,0.0,15.0,80.0,3,0,10,0,0,3,1
47.0,0.0,0.0,9.0,20.0,4,1,12,4,1,3,0
30.0,0.0,0.0,13.0,65.0,5,0,12,1,0,3,0
40.0,0.0,0.0,10.0,40.0,3,1,1,5,1,3,0
44.0,0.0,0.0,10.0,48.0,1,0,12,4,1,3,0
50.0,0.0,1977.0,14.0,40.0,3,0,10,0,0,3,1
31.0,0.0,0.0,9.0,40.0,3,0,5,0,0,6,0
68.0,0.0,0.0,9.0,24.0,3,0,11,0,0,3,0
45.0,2407.0,0.0,8.0,50.0,3,0,1,0,0,3,0
38.0,0.0,0.0,13.0,40.0,5,0,10,3,0,3,0
78.0,0.0,0.0,7.0,10.0,3,0,4,0,0,4,0
31.0,0.0,0.0,11.0,55.0,3,0,5,0,0,4,0
39.0,0.0,0.0,9.0,40.0,1,0,1,1,0,3,0
36.0,7298.0,0.0,4.0,45.0,3,0,7,0,0,5,1
46.0,0.0,0.0,14.0,50.0,1,1,10,4,1,2,0
30.0,0.0,0.0,10.0,50.0,3,0,1,0,0,3,1
34.0,0.0,0.0,10.0,35.0,5,0,12,4,0,3,0
30.0,0.0,0.0,9.0,35.0,6,0,1,2,0,1,0
47.0,0.0,0.0,13.0,40.0,3,0,12,0,0,3,1
40.0,0.0,0.0,10.0,17.0,3,0,1,5,1,3,1
44.0,0.0,0.0,9.0,70.0,3,1,12,0,0,5,0
40.0,0.0,0.0,9.0,40.0,1,1,3,2,1,3,0
20.0,0.0,0.0,10.0,40.0,5,0,14,3,0,3,0
45.0,0.0,0.0,13.0,40.0,3,0,4,0,0,3,1
55.0,15024.0,0.0,13.0,42.0,3,0,4,0,0,3,1
51.0,0.0,0.0,9.0,40.0,5,0,7,3,1,3,0
38.0,0.0,0.0,10.0,40.0,3,0,6,0,0,3,0
49.0,0.0,0.0,14.0,40.0,3,0,10,0,0,2,1
49.0,15024.0,0.0,13.0,40.0,3,0,4,0,0,6,1
30.0,0.0,0.0,9.0,26.0,6,0,8,4,1,2,0
20.0,0.0,0.0,10.0,40.0,5,0,4,3,0,3,0
34.0,0.0,0.0,5.0,40.0,6,0,5,4,0,3,0
42.0,0.0,0.0,9.0,40.0,7,0,14,4,1,2,0
46.0,0.0,2415.0,14.0,65.0,3,0,12,0,0,3,1
43.0,0.0,0.0,13.0,40.0,5,0,10,1,1,3,1
62.0,0.0,0.0,9.0,38.0,5,0,1,1,1,3,0
21.0,0.0,0.0,10.0,70.0,5,0,7,3,1,3,0
58.0,0.0,0.0,2.0,40.0,7,0,6,4,0,2,0
30.0,0.0,0.0,13.0,40.0,3,0,1,5,1,3,0
37.0,0.0,0.0,9.0,70.0,6,1,3,4,0,3,0
22.0,0.0,0.0,13.0,40.0,5,0,13,3,1,6,0
64.0,0.0,0.0,5.0,38.0,5,0,1,1,1,6,0
42.0,0.0,0.0,9.0,50.0,3,0,14,0,0,3,1
43.0,0.0,0.0,9.0,40.0,3,0,3,0,0,6,0
34.0,0.0,0.0,10.0,40.0,1,0,1,1,1,3,0
25.0,0.0,0.0,9.0,6.0,5,0,8,3,1,3,0
21.0,0.0,0.0,10.0,40.0,5,0,1,3,0,3,0
45.0,0.0,0.0,9.0,40.0,3,0,1,0,0,1,1
55.0,0.0,0.0,12.0,55.0,3,0,4,0,0,5,1
24.0,0.0,0.0,9.0,50.0,5,0,3,3,0,3,0
70.0,0.0,0.0,10.0,35.0,3,0,4,0,0,5,0
27.0,0.0,0.0,13.0,35.0,5,0,10,1,0,2,0
34.0,0.0,0.0,10.0,40.0,3,0,3,0,0,3,0
57.0,0.0,0.0,13.0,40.0,3,0,14,0,0,3,0
37.0,0.0,0.0,9.0,40.0,3,0,4,0,0,5,0
52.0,0.0,0.0,2.0,50.0,3,0,4,0,0,3,1
32.0,0.0,0.0,9.0,48.0,3,0,3,0,0,3,0
42.0,0.0,0.0,11.0,40.0,3,0,3,0,0,3,0
24.0,0.0,0.0,13.0,40.0,5,0,7,3,1,3,0
50.0,0.0,0.0,9.0,40.0,3,0,6,0,0,3,0
36.0,0.0,0.0,12.0,50.0,3,0,3,0,0,3,0
42.0,0.0,0.0,9.0,40.0,3,0,7,0,0,3,0
40.0,6849.0,0.0,9.0,38.0,5,0,1,1,1,3,0
39.0,0.0,0.0,13.0,45.0,5,0,1,1,0,1,0
38.0,0.0,0.0,13.0,52.0,3,0,11,0,0,6,0
18.0,0.0,0.0,9.0,40.0,5,0,8,3,0,3,0
63.0,0.0,0.0,3.0,3.0,5,0,12,1,1,5,0
50.0,15024.0,0.0,14.0,40.0,3,0,12,0,0,3,1
82.0,0.0,0.0,9.0,40.0,3,1,3,0,0,5,0
33.0,0.0,0.0,9.0,45.0,1,0,6,3,0,3,0
37.0,0.0,0.0,10.0,40.0,3,0,14,0,0,3,0
24.0,0.0,0.0,9.0,40.0,4,1,14,3,0,3,0
31.0,0.0,0.0,13.0,50.0,5,0,4,4,1,3,0
59.0,0.0,0.0,9.0,40.0,1,0,7,3,1,3,0
18.0,0.0,0.0,8.0,55.0,5,0,5,3,0,3,0
47.0,0.0,0.0,10.0,40.0,3,0,12,0,0,5,0
48.0,0.0,0.0,7.0,50.0,3,0,5,0,0,3,0
27.0,0.0,0.0,13.0,33.0,5,0,10,4,1,3,0
34.0,0.0,0.0,7.0,40.0,5,1,8,3,0,3,0
50.0,0.0,0.0,11.0,84.0,3,0,11,0,0,3,0
57.0,0.0,0.0,10.0,75.0,3,0,5,0,0,5,0
60.0,0.0,0.0,9.0,40.0,3,0,11,0,0,3,0
39.0,0.0,0.0,9.0,40.0,3,0,1,0,0,3,1
18.0,0.0,0.0,9.0,25.0,5,0,12,3,1,3,0
26.0,0.0,0.0,12.0,75.0,3,0,10,5,1,3,0
37.0,7298.0,0.0,10.0,40.0,3,0,12,5,1,3,1
20.0,0.0,0.0,9.0,30.0,5,0,12,3,1,3,0
29.0,0.0,0.0,14.0,45.0,5,0,10,1,0,2,0
30.0,0.0,0.0,9.0,52.0,1,0,14,1,0,3,0
21.0,0.0,0.0,10.0,15.0,5,0,8,3,0,3,0
24.0,0.0,0.0,10.0,40.0,5,0,11,3,1,2,0
51.0,0.0,0.0,9.0,40.0,3,0,7,0,0,3,0
31.0,0.0,0.0,9.0,40.0,1,0,1,4,1,3,0
45.0,0.0,1977.0,13.0,40.0,3,0,10,0,0,3,1
36.0,0.0,0.0,10.0,40.0,3,0,3,0,0,2,0
29.0,0.0,0.0,13.0,72.0,5,0,10,3,1,3,0
20.0,0.0,0.0,9.0,35.0,5,0,12,1,1,3,0
46.0,0.0,0.0,10.0,60.0,7,0,1,1,1,3,0
44.0,0.0,0.0,9.0,45.0,3,0,14,0,0,3,0
39.0,0.0,0.0,9.0,38.0,1,0,4,1,1,3,0
39.0,0.0,0.0,13.0,55.0,1,0,4,1,0,3,0
45.0,0.0,0.0,9.0,44.0,3,0,7,0,0,3,1
28.0,0.0,0.0,10.0,55.0,3,0,4,0,0,3,0
44.0,0.0,0.0,10.0,35.0,3,0,1,5,1,3,0
48.0,7298.0,0.0,9.0,38.0,3,0,4,0,0,2,1
27.0,0.0,0.0,9.0,70.0,5,0,1,1,1,3,0
34.0,0.0,0.0,9.0,40.0,3,0,4,0,0,5,0
35.0,0.0,0.0,9.0,40.0,3,0,3,0,0,3,0
28.0,0.0,0.0,9.0,40.0,5,0,3,1,0,1,0
25.0,0.0,0.0,15.0,30.0,5,0,10,1,1,3,0
21.0,0.0,0.0,10.0,20.0,5,0,12,3,1,3,0
18.0,0.0,0.0,7.0,15.0,5,0,8,3,0,3,0
63.0,0.0,0.0,4.0,10.0,7,0,5,4,1,5,0
18.0,0.0,0.0,7.0,8.0,5,0,12,3,1,3,0
32.0,0.0,0.0,9.0,40.0,3,0,3,0,0,3,0
19.0,0.0,0.0,7.0,20.0,5,0,14,3,0,3,0
23.0,0.0,0.0,10.0,60.0,5,0,14,1,0,3,0
36.0,0.0,1977.0,14.0,60.0,3,0,10,0,0,3,1
43.0,0.0,1762.0,9.0,35.0,1,0,8,1,1,3,0
45.0,0.0,0.0,13.0,40.0,3,1,4,0,0,3,1
30.0,0.0,0.0,9.0,40.0,3,1,3,0,0,3,0
46.0,4064.0,0.0,9.0,40.0,3,0,3,0,0,3,0
24.0,0.0,0.0,10.0,25.0,1,0,1,4,1,1,0
42.0,0.0,2444.0,10.0,40.0,5,0,4,1,1,3,1
23.0,0.0,0.0,10.0,40.0,5,0,12,3,1,3,0
27.0,0.0,0.0,9.0,50.0,5,0,1,1,0,3,0
48.0,0.0,0.0,10.0,40.0,5,0,6,1,0,3,0
31.0,0.0,0.0,9.0,44.0,5,0,3,1,0,4,0
31.0,0.0,0.0,2.0,25.0,5,1,8,2,1,3,0
18.0,0.0,0.0,8.0,25.0,5,0,12,3,1,3,0
36.0,0.0,0.0,9.0,40.0,5,0,12,1,1,3,0
58.0,7688.0,0.0,13.0,50.0,3,0,4,0,0,3,1
51.0,0.0,1579.0,9.0,40.0,3,0,5,0,0,5,0
22.0,0.0,0.0,9.0,40.0,5,0,1,3,1,3,0
72.0,0.0,0.0,6.0,15.0,3,0,12,0,0,3,0
61.0,0.0,0.0,6.0,55.0,3,0,5,0,0,3,0
42.0,3908.0,0.0,10.0,40.0,3,0,7,0,0,3,0
30.0,0.0,0.0,9.0,50.0,3,0,4,0,0,4,1
40.0,0.0,0.0,12.0,40.0,1,0,4,1,1,3,0
20.0,0.0,0.0,9.0,40.0,5,0,1,3,0,3,0
65.0,0.0,0.0,13.0,15.0,3,0,12,0,0,3,0
36.0,0.0,0.0,10.0,40.0,1,0,12,4,1,3,0
37.0,0.0,0.0,9.0,40.0,5,0,7,1,0,3,0
33.0,0.0,0.0,10.0,60.0,3,0,12,0,0,5,0
64.0,0.0,0.0,9.0,40.0,7,0,8,4,1,2,0
61.0,0.0,0.0,13.0,20.0,3,0,5,0,0,5,1
38.0,0.0,0.0,13.0,45.0,5,0,12,4,1,3,0
27.0,0.0,1977.0,13.0,50.0,3,0,4,0,0,3,1
24.0,0.0,0.0,13.0,40.0,5,1,10,3,1,3,0
39.0,0.0,0.0,13.0,40.0,5,0,10,1,0,3,1
44.0,0.0,0.0,13.0,40.0,3,0,12,0,0,3,1
47.0,0.0,0.0,10.0,40.0,1,0,1,2,1,3,0
66.0,0.0,0.0,13.0,40.0,3,1,1,0,0,3,0
53.0,0.0,0.0,10.0,50.0,3,0,1,0,0,3,1
43.0,0.0,0.0,13.0,55.0,3,0,4,0,0,6,1
57.0,0.0,0.0,16.0,40.0,3,0,10,0,0,6,1
44.0,0.0,0.0,12.0,45.0,1,0,7,3,1,3,0
59.0,0.0,2002.0,13.0,50.0,3,0,4,0,0,3,0
52.0,0.0,0.0,9.0,40.0,7,0,8,2,1,5,0
46.0,0.0,0.0,10.0,40.0,5,0,3,3,0,3,0
20.0,0.0,0.0,10.0,40.0,5,0,8,3,1,3,0
37.0,0.0,0.0,9.0,40.0,3,0,1,0,0,1,1
41.0,0.0,0.0,10.0,50.0,3,0,4,0,0,5,0
39.0,0.0,1628.0,9.0,40.0,3,0,1,0,0,1,0
30.0,0.0,0.0,9.0,55.0,3,0,12,0,0,3,0
59.0,0.0,0.0,10.0,56.0,1,0,7,1,0,3,0
22.0,0.0,0.0,13.0,40.0,5,0,1,3,1,3,0
40.0,0.0,0.0,9.0,30.0,1,0,1,4,1,3,0
39.0,0.0,0.0,13.0,50.0,3,0,10,0,0,5,0
24.0,0.0,0.0,6.0,58.0,1,0,6,4,1,3,0
63.0,0.0,0.0,9.0,40.0,3,0,3,0,0,3,1
51.0,0.0,0.0,12.0,40.0,1,0,10,1,1,3,0
34.0,0.0,0.0,13.0,50.0,5,0,4,1,0,4,0
38.0,0.0,0.0,11.0,50.0,3,0,4,0,0,3,1
17.0,0.0,0.0,7.0,15.0,5,0,12,3,1,3,0
20.0,0.0,0.0,10.0,25.0,5,0,1,3,1,3,0
42.0,0.0,0.0,9.0,40.0,3,0,3,0,0,5,0
41.0,0.0,0.0,13.0,12.0,3,0,12,5,1,3,1
56.0,0.0,0.0,9.0,40.0,3,0,4,0,0,2,0
17.0,0.0,0.0,6.0,5.0,5,0,12,3,0,3,0
31.0,7688.0,0.0,13.0,43.0,3,0,10,5,1,3,1
23.0,0.0,0.0,10.0,40.0,3,0,12,5,1,3,0
36.0,0.0,0.0,13.0,40.0,6,0,10,1,0,2,0
52.0,0.0,0.0,9.0,40.0,6,0,3,3,1,3,0
28.0,0.0,0.0,9.0,50.0,3,0,4,0,0,3,0
30.0,0.0,0.0,6.0,40.0,5,1,7,2,0,3,0
32.0,0.0,0.0,11.0,40.0,5,0,3,1,0,3,0
30.0,0.0,0.0,4.0,50.0,5,0,3,1,0,3,0
53.0,0.0,0.0,9.0,40.0,3,0,3,0,0,3,0
54.0,0.0,0.0,6.0,36.0,3,0,3,0,0,5,0
31.0,0.0,0.0,11.0,40.0,1,0,12,1,1,3,0
34.0,0.0,0.0,9.0,40.0,5,0,1,3,0,3,0
58.0,4787.0,0.0,9.0,39.0,1,0,13,1,0,3,1
30.0,0.0,0.0,9.0,40.0,3,0,11,0,0,6,0
53.0,0.0,0.0,9.0,40.0,3,1,3,0,0,3,0
27.0,0.0,0.0,10.0,20.0,1,0,1,3,1,3,0
23.0,0.0,0.0,3.0,40.0,3,1,6,0,0,3,0
24.0,0.0,0.0,11.0,45.0,3,0,3,0,0,3,0
36.0,0.0,1977.0,13.0,35.0,3,0,12,0,0,3,1
33.0,0.0,0.0,9.0,35.0,1,0,1,4,1,1,0
22.0,0.0,0.0,10.0,10.0,5,0,13,3,1,6,0
47.0,0.0,0.0,9.0,44.0,3,0,3,0,0,3,0
34.0,0.0,1902.0,12.0,50.0,3,0,12,0,0,3,1
44.0,0.0,0.0,15.0,40.0,1,0,10,4,0,1,1
41.0,0.0,0.0,11.0,45.0,5,0,10,1,1,3,0
24.0,0.0,0.0,9.0,44.0,3,1,3,0,0,3,0
45.0,0.0,0.0,13.0,50.0,1,0,10,4,1,3,0
23.0,0.0,0.0,13.0,55.0,5,0,12,1,0,3,0
54.0,0.0,0.0,9.0,40.0,3,0,7,0,0,3,0
40.0,0.0,0.0,7.0,37.0,5,1,7,1,1,3,0
45.0,0.0,0.0,3.0,35.0,1,1,9,4,1,3,0
50.0,0.0,0.0,9.0,40.0,3,0,12,0,0,3,0
40.0,0.0,0.0,12.0,25.0,5,0,8,2,0,3,0
24.0,0.0,0.0,10.0,40.0,5,0,3,1,0,3,0
42.0,0.0,1672.0,9.0,40.0,3,0,3,0,0,3,0
50.0,0.0,0.0,10.0,60.0,3,0,12,0,0,3,1
58.0,0.0,0.0,10.0,40.0,1,0,3,4,0,5,0
47.0,0.0,0.0,10.0,46.0,3,0,7,0,0,3,0
37.0,0.0,0.0,16.0,99.0,3,1,10,0,0,3,1
37.0,0.0,0.0,9.0,35.0,5,0,3,3,0,5,0
22.0,0.0,0.0,12.0,45.0,5,0,14,1,0,3,0
29.0,0.0,0.0,9.0,48.0,3,0,14,0,0,5,0
45.0,0.0,0.0,13.0,40.0,3,1,4,0,0,3,1
49.0,0.0,0.0,10.0,60.0,3,0,4,0,0,5,0
44.0,4386.0,0.0,11.0,40.0,3,0,14,0,0,2,1
72.0,0.0,0.0,9.0,16.0,1,0,8,1,1,3,0
63.0,0.0,0.0,9.0,12.0,3,0,8,0,0,5,0
26.0,0.0,0.0,9.0,50.0,3,0,10,0,0,3,0
58.0,0.0,0.0,11.0,42.0,3,0,3,0,0,5,0
40.0,0.0,0.0,9.0,50.0,3,0,3,0,0,3,0
56.0,0.0,0.0,10.0,40.0,3,0,12,0,0,3,0
55.0,0.0,0.0,10.0,72.0,3,0,5,0,0,5,0
28.0,0.0,0.0,13.0,45.0,5,0,12,2,1,3,0
57.0,0.0,0.0,9.0,40.0,3,0,4,5,1,3,0
37.0,0.0,0.0,14.0,45.0,1,0,4,1,0,3,1
44.0,0.0,0.0,9.0,40.0,1,0,1,1,1,3,0
31.0,0.0,0.0,9.0,40.0,3,0,7,0,0,3,0
42.0,0.0,0.0,10.0,40.0,3,1,1,0,0,3,0
18.0,0.0,0.0,10.0,25.0,5,0,8,3,1,3,0
57.0,0.0,0.0,6.0,40.0,3,0,3,0,0,5,0
53.0,0.0,0.0,10.0,35.0,3,0,8,0,0,2,0
38.0,0.0,0.0,9.0,44.0,3,0,4,0,0,3,1
33.0,0.0,0.0,9.0,50.0,1,0,12,1,1,3,0
42.0,0.0,0.0,14.0,40.0,1,0,10,4,1,3,0
50.0,0.0,0.0,9.0,50.0,3,0,3,0,0,3,0
